date,home_team,away_team,home_confederation,away_confederation,home_elo_pre,away_elo_pre,city,country,neutral,tournament_weight,home_score,away_score,elo_diff
2011-09-09,New Caledonia,Solomon Islands,Unknown,Unknown,1615.6781539591486,1639.4181537077566,Nouméa,New Caledonia,0,2,2.0,0.0,-23.739999748607943
2011-09-09,Tahiti,Fiji,Unknown,Unknown,1516.4262879637472,1654.7260179701675,Boulari,New Caledonia,1,2,2.0,1.0,-138.2997300064203
2011-09-14,Argentina,Brazil,CONMEBOL,CONMEBOL,1960.3968408579449,2072.8751798843364,Córdoba,Argentina,0,1,0.0,0.0,-112.4783390263915
2011-09-18,Saint Vincent and the Grenadines,Grenada,Unknown,Unknown,1417.972316916966,1304.831633943195,Kingstown,Saint Vincent and the Grenadines,0,3,2.0,1.0,113.14068297377116
2011-09-28,Brazil,Argentina,CONMEBOL,CONMEBOL,2072.516178764906,1960.7558419773752,Belém,Brazil,0,1,2.0,0.0,111.7603367875306
2011-09-30,Hong Kong,Philippines,Unknown,Unknown,1315.5437576384522,1228.7100814519497,Kaohsiung,Taiwan,1,1,3.0,3.0,86.83367618650254
2011-10-02,Hong Kong,Macau,Unknown,Unknown,1313.0952533791303,963.2389660358324,Kaohsiung,Taiwan,1,1,5.0,1.0,349.85628734329794
2011-10-04,Philippines,Macau,Unknown,Unknown,1231.1585857112716,958.8234304416396,Kaohsiung,Taiwan,1,1,2.0,0.0,272.33515526963197
2011-10-07,Saint Vincent and the Grenadines,Guatemala,Unknown,Unknown,1427.041040014565,1578.145401891493,Kingstown,Saint Vincent and the Grenadines,0,3,0.0,3.0,-151.10436187692812
2011-10-07,Latvia,Malta,Unknown,Unknown,1545.2265649580677,1232.9812662334805,Riga,Latvia,0,3,2.0,0.0,312.2452987245872
2011-10-07,Montenegro,England,Unknown,UEFA,1634.5221976467924,1964.650540351116,Podgorica,Montenegro,0,3,2.0,2.0,-330.1283427043236
2011-10-07,Netherlands,Moldova,UEFA,Unknown,2140.896413499438,1427.0809331408866,Rotterdam,Netherlands,0,3,1.0,0.0,713.8154803585514
2011-10-07,Northern Ireland,Estonia,Unknown,Unknown,1509.3218902306626,1533.9277759480412,Belfast,Northern Ireland,0,3,1.0,2.0,-24.60588571737867
2011-10-07,Peru,Paraguay,Unknown,CONMEBOL,1805.8813612558213,1861.8299600842572,Lima,Peru,0,3,2.0,0.0,-55.948598828435934
2011-10-07,Portugal,Iceland,UEFA,Unknown,1939.74789672385,1453.5997826604437,Porto,Portugal,0,3,5.0,3.0,486.1481140634064
2011-10-07,Puerto Rico,Saint Kitts and Nevis,Unknown,Unknown,1240.5590998299044,1395.418762820855,Bayamón,Puerto Rico,0,3,1.0,1.0,-154.85966299095048
2011-10-07,Turkey,Germany,UEFA,UEFA,1802.2392624539889,2082.7324670498333,Istanbul,Turkey,0,3,1.0,3.0,-280.4932045958444
2011-10-07,Serbia,Italy,Unknown,Unknown,1778.790155999968,1917.5103833520009,Belgrade,Serbia,0,3,1.0,1.0,-138.7202273520329
2011-10-07,Slovakia,Russia,Unknown,Unknown,1616.9537374498989,1816.5491939088624,Žilina,Slovakia,0,3,0.0,1.0,-199.59545645896355
2011-10-07,Saint Lucia,Canada,Unknown,CONCACAF,1212.7716116522795,1693.956297153897,Gros Islet,Saint Lucia,0,3,0.0,7.0,-481.1846855016174
2011-10-07,Uruguay,Bolivia,CONMEBOL,Unknown,1999.123689536152,1577.026019849118,Montevideo,Uruguay,0,3,4.0,2.0,422.0976696870339
2011-10-07,United States Virgin Islands,Haiti,Unknown,CONCACAF,1136.9458365050225,1544.2019572607492,Frederiksted,United States Virgin Islands,0,3,0.0,7.0,-407.25612075572667
2011-10-07,Wales,Switzerland,Unknown,UEFA,1565.5885032900292,1792.2051936154814,Swansea,Wales,0,3,2.0,0.0,-226.61669032545228
2011-10-07,Romania,Belarus,Unknown,Unknown,1724.4191878126005,1610.4591005028094,Bucharest,Romania,0,3,2.0,2.0,113.9600873097911
2011-10-07,Greece,Croatia,Unknown,UEFA,1789.976581272314,1913.035766056909,Piraeus,Greece,0,3,2.0,0.0,-123.05918478459512
2011-10-07,France,Albania,UEFA,Unknown,1871.9303003595023,1493.3993809358526,Saint-Denis,France,0,3,3.0,0.0,378.5309194236497
2011-10-07,Andorra,Republic of Ireland,Unknown,Unknown,1062.8945629887507,1803.2109379049296,Sant Julià de Lòria,Andorra,0,3,0.0,2.0,-740.3163749161788
2011-10-07,Argentina,Chile,CONMEBOL,Unknown,1953.9124173299983,1925.2976124269987,Buenos Aires,Argentina,0,3,4.0,1.0,28.614804902999595
2011-10-07,Armenia,North Macedonia,Unknown,Unknown,1531.819478396915,1550.4877503144735,Yerevan,Armenia,0,3,4.0,1.0,-18.668271917558513
2011-10-07,Azerbaijan,Austria,Unknown,UEFA,1444.6767938667992,1575.1001485113484,Baku,Azerbaijan,0,3,1.0,4.0,-130.42335464454914
2011-10-07,Barbados,Guyana,Unknown,Unknown,1378.4945807167217,1470.107917594139,Bridgetown,Barbados,0,3,0.0,2.0,-91.6133368774174
2011-10-07,Belize,Grenada,Unknown,Unknown,1346.6369473377022,1295.7629108455958,Belmopan,Belize,0,3,1.0,4.0,50.87403649210637
2011-10-07,Bermuda,Trinidad and Tobago,Unknown,Unknown,1369.0260028190423,1620.4328600587585,Hamilton,Bermuda,0,3,2.0,1.0,-251.40685723971615
2011-10-07,Bosnia and Herzegovina,Luxembourg,UEFA,Unknown,1703.9124797233526,1156.869781562255,Zenica,Bosnia and Herzegovina,0,3,5.0,0.0,547.0426981610976
2011-10-07,Belgium,Kazakhstan,UEFA,Unknown,1687.9263788246135,1369.359487697398,Brussels,Belgium,0,3,4.0,1.0,318.5668911272155
2011-10-07,DR Congo,Cameroon,CAF,Unknown,1518.9734274431669,1720.0174095120772,Kinshasa,DR Congo,0,3,2.0,3.0,-201.04398206891028
2011-10-07,Finland,Sweden,Unknown,UEFA,1626.762410478408,1853.669118740301,Helsinki,Finland,0,3,1.0,2.0,-226.90670826189307
2011-10-07,Cayman Islands,Suriname,Unknown,Unknown,1210.2103177628371,1436.378631254766,George Town,Cayman Islands,0,3,0.0,1.0,-226.16831349192898
2011-10-07,Dominican Republic,El Salvador,Unknown,Unknown,1319.504217497563,1656.3906306278934,San Cristóbal,Dominican Republic,0,3,1.0,2.0,-336.8864131303303
2011-10-07,Dominica,Panama,Unknown,CONCACAF,1234.0518361585227,1717.6829576946243,Roseau,Dominica,0,3,0.0,5.0,-483.63112153610155
2011-10-07,Ecuador,Venezuela,CONMEBOL,Unknown,1776.1118564080464,1764.823175917732,Quito,Ecuador,0,3,2.0,0.0,11.288680490314391
2011-10-07,Cyprus,Denmark,Unknown,Unknown,1502.8667157390869,1793.221159492952,Nicosia,Cyprus,0,3,1.0,4.0,-290.3544437538651
2011-10-07,Curaçao,Antigua and Barbuda,CONCACAF,Unknown,1247.4348306001634,1448.1131248453223,Willemstad,Curaçao,0,3,0.0,1.0,-200.6782942451589
2011-10-07,Czech Republic,Spain,UEFA,UEFA,1773.332378479125,2155.4649989997606,Prague,Czech Republic,0,3,0.0,2.0,-382.13262052063556
2011-10-08,Nigeria,Guinea,Unknown,Unknown,1760.967425057462,1625.9916973804795,Abuja,Nigeria,0,3,2.0,2.0,134.9757276769824
2011-10-08,Zambia,Libya,Unknown,Unknown,1636.19931308811,1593.7340926708089,Chingola,Zambia,0,3,0.0,0.0,42.465220417301225
2011-10-08,Uganda,Kenya,Unknown,Unknown,1634.008269528149,1402.1719263682714,Kampala,Uganda,0,3,0.0,0.0,231.83634315987752
2011-10-08,Eswatini,Congo,Unknown,Unknown,1266.2916311734712,1440.1606544826432,Lobamba,Swaziland,0,3,0.0,1.0,-173.869023309172
2011-10-08,Sudan,Ghana,Unknown,CAF,1529.8138768582703,1835.4442186992856,Khartoum,Sudan,0,3,0.0,2.0,-305.63034184101525
2011-10-08,South Africa,Sierra Leone,CAF,Unknown,1709.0118788335717,1440.77729574617,Nelspruit,South Africa,0,3,0.0,0.0,268.2345830874017
2011-10-08,Mozambique,Comoros,Unknown,Unknown,1439.0263139594406,1152.54400387605,Maputo,Mozambique,0,3,3.0,0.0,286.48231008339053
2011-10-08,Tunisia,Togo,CAF,Unknown,1680.744811596261,1481.7467331699288,Radès,Tunisia,0,3,2.0,0.0,198.99807842633209
2011-10-08,Liberia,Mali,Unknown,Unknown,1354.1718077067796,1615.3934157879005,Paynesville,Liberia,0,3,2.0,2.0,-261.22160808112085
2011-10-08,Guinea-Bissau,Angola,Unknown,Unknown,1372.09444573183,1567.0675406389105,Bissau,Guinea-Bissau,0,3,0.0,2.0,-194.9730949070804
2011-10-08,Gambia,Burkina Faso,Unknown,Unknown,1469.910889881601,1638.4330470047023,Bakau,Gambia,0,3,1.0,1.0,-168.52215712310135
2011-10-08,Ethiopia,Madagascar,Unknown,Unknown,1404.699611336225,1364.6497886290008,Addis Ababa,Ethiopia,0,3,4.0,2.0,40.049822707224166
2011-10-08,Liechtenstein,Scotland,Unknown,UEFA,1268.75260393753,1697.7109198515914,Vaduz,Liechtenstein,0,3,0.0,1.0,-428.95831591406136
2011-10-08,Egypt,Niger,CAF,Unknown,1810.3876244873484,1440.49638606305,Cairo,Egypt,0,3,3.0,0.0,369.8912384242983
2011-10-08,Chad,Malawi,Unknown,Unknown,1328.6735304247534,1541.3084053273271,N'Djamena,Chad,0,3,2.0,2.0,-212.63487490257376
2011-10-08,Cape Verde,Zimbabwe,CAF,Unknown,1488.30636277318,1530.7416065455789,Praia,Cape Verde,0,3,2.0,1.0,-42.43524377239896
2011-10-09,Mauritius,Senegal,Unknown,CAF,1216.285843786946,1702.60953828029,Mapou,Mauritius,0,3,0.0,2.0,-486.32369449334396
2011-10-09,Ivory Coast,Burundi,CAF,Unknown,1883.4993034525792,1362.2861016118657,Abidjan,Ivory Coast,0,3,2.0,1.0,521.2132018407135
2011-10-09,Morocco,Tanzania,CAF,Unknown,1675.935772939927,1414.9305223234703,Marrakech,Morocco,0,3,3.0,1.0,261.0052506164566
2011-10-09,Algeria,Central African Republic,CAF,Unknown,1546.8341063537814,1366.946037918327,Algiers,Algeria,0,3,2.0,0.0,179.88806843545444
2011-10-09,Benin,Rwanda,Unknown,Unknown,1515.4507156093196,1375.0052022654986,Cotonou,Benin,0,3,0.0,1.0,140.44551334382095
2011-10-11,Paraguay,Uruguay,CONMEBOL,CONMEBOL,1835.6134115941363,2001.954543903178,Asunción,Paraguay,0,3,1.0,1.0,-166.34113230904177
2011-10-11,South Korea,United Arab Emirates,AFC,Unknown,1861.5709286884496,1505.1291569905677,Suwon,South Korea,0,3,2.0,1.0,356.4417716978819
2011-10-11,Lebanon,Kuwait,Unknown,Unknown,1339.0606665072191,1682.8056608794916,Beirut,Lebanon,0,3,2.0,2.0,-343.74499437227246
2011-10-11,Lithuania,Czech Republic,Unknown,UEFA,1542.8144417358228,1763.4538498960426,Kaunas,Lithuania,0,3,1.0,4.0,-220.63940816021977
2011-10-11,North Macedonia,Slovakia,Unknown,Unknown,1523.5345038124526,1602.5348704792818,Skopje,North Macedonia,0,3,1.0,1.0,-79.00036666682922
2011-10-11,Malta,Israel,Unknown,Unknown,1227.866322432092,1679.1244578550063,Attard,Malta,0,3,0.0,2.0,-451.2581354229144
2011-10-11,North Korea,Uzbekistan,Unknown,AFC,1619.841686215371,1683.679031514133,Pyongyang,North Korea,0,3,0.0,1.0,-63.837345298761875
2011-10-11,Moldova,San Marino,Unknown,Unknown,1426.714892957858,989.9516864838766,Chișinău,Moldova,0,3,4.0,0.0,436.7632064739813
2011-10-11,Norway,Cyprus,UEFA,Unknown,1779.997180669076,1485.3293613475653,Oslo,Norway,0,3,3.0,1.0,294.6678193215107
2011-10-11,Panama,Nicaragua,CONCACAF,Unknown,1725.603151460723,1243.4865793071017,Panama City,Panama,0,3,5.0,1.0,482.1165721536213
2011-10-11,Sweden,Netherlands,UEFA,UEFA,1866.672223281164,2141.262453682467,Solna,Sweden,0,3,3.0,2.0,-274.59023040130296
2011-10-11,Singapore,Jordan,Unknown,AFC,1444.9516033531204,1661.4471863270535,Singapore,Singapore,0,3,0.0,3.0,-216.4955829739331
2011-10-11,Slovenia,Serbia,Unknown,Unknown,1666.6945423234597,1781.009889243467,Maribor,Slovenia,0,3,1.0,0.0,-114.31534692000719
2011-10-11,Spain,Scotland,UEFA,UEFA,2165.3435275828433,1702.9441365750845,Alicante,Spain,0,3,3.0,1.0,462.3993910077588
2011-10-11,Saint Kitts and Nevis,Saint Lucia,Unknown,Unknown,1392.2867725647684,1203.7476954141478,Basseterre,Saint Kitts and Nevis,0,3,1.0,1.0,188.53907715062064
2011-10-11,Suriname,Dominican Republic,Unknown,Unknown,1449.4190666188504,1311.3581646629564,Paramaribo,Suriname,0,3,1.0,3.0,138.060901955894
2011-10-11,Switzerland,Montenegro,UEFA,Unknown,1751.7318340588208,1646.1208691335332,Basel,Switzerland,0,3,2.0,0.0,105.61096492528759
2011-10-11,Thailand,Saudi Arabia,Unknown,AFC,1554.7070360454825,1643.0880762281477,Bangkok,Thailand,0,3,0.0,0.0,-88.38104018266517
2011-10-11,Trinidad and Tobago,Barbados,Unknown,Unknown,1592.229986175353,1347.770558629829,Port of Spain,Trinidad and Tobago,0,3,4.0,0.0,244.4594275455238
2011-10-11,Turkey,Azerbaijan,UEFA,Unknown,1786.5587108781328,1412.733775386171,Istanbul,Turkey,0,3,1.0,0.0,373.8249354919619
2011-10-11,Venezuela,Argentina,Unknown,CONMEBOL,1744.1169158247894,1976.517100297549,Puerto la Cruz,Venezuela,0,3,1.0,0.0,-232.40018447275952
2011-10-11,Kazakhstan,Austria,Unknown,UEFA,1363.5877212389014,1607.0431669919767,Astana,Kazakhstan,0,3,0.0,0.0,-243.4554457530753
2011-10-11,Russia,Andorra,Unknown,Unknown,1830.9680608794797,1061.42697059913,Moscow,Russia,0,3,6.0,0.0,769.5410902803496
2011-10-11,Japan,Tajikistan,AFC,Unknown,1909.2936737954128,1509.6148317711377,Osaka,Japan,0,3,8.0,0.0,399.6788420242751
2011-10-11,Bulgaria,Wales,Unknown,Unknown,1650.432986997056,1606.0618628466898,Sofia,Bulgaria,0,3,0.0,1.0,44.37112415036631
2011-10-11,Republic of Ireland,Armenia,Unknown,Unknown,1804.6785302945505,1558.7727248989358,Dublin,Republic of Ireland,0,3,2.0,1.0,245.9058053956146
2011-10-11,Albania,Romania,Unknown,Unknown,1489.2116427854817,1713.4548756532215,Tirana,Albania,0,3,1.0,1.0,-224.24323286773983
2011-10-11,Antigua and Barbuda,United States Virgin Islands,Unknown,Unknown,1462.4745628412873,1123.832564300311,St. John's,Antigua and Barbuda,0,3,10.0,0.0,338.64199854097615
2011-10-11,Australia,Oman,AFC,Unknown,1912.7444507300263,1602.447398526554,Sydney,Australia,0,3,3.0,0.0,310.2970522034723
2011-10-11,Bermuda,Guyana,Unknown,Unknown,1397.228876702448,1500.8319396810314,Hamilton,Bermuda,0,3,1.0,1.0,-103.60306297858347
2011-10-11,Bolivia,Colombia,Unknown,CONMEBOL,1574.1951654820923,1825.0185845792405,La Paz,Bolivia,0,3,1.0,2.0,-250.8234190971482
2011-10-11,Canada,Puerto Rico,CONCACAF,Unknown,1702.9802133920284,1243.691090085991,Toronto,Canada,0,3,0.0,0.0,459.2891233060375
2011-10-11,Chile,Peru,Unknown,Unknown,1902.692929459448,1832.0979097459424,Santiago,Chile,0,3,4.0,2.0,70.59501971350551
2011-10-11,China PR,Iraq,Unknown,AFC,1730.7872338309137,1622.267221253191,Shenzhen,China PR,0,3,0.0,1.0,108.52001257772258
2011-10-11,Croatia,Latvia,UEFA,Unknown,1881.0475943864867,1550.341508759456,Rijeka,Croatia,0,3,2.0,0.0,330.7060856270307
2011-10-11,Italy,Northern Ireland,Unknown,Unknown,1915.2906501085024,1485.048720660169,Pescara,Italy,0,3,3.0,0.0,430.2419294483334
2011-10-11,El Salvador,Cayman Islands,Unknown,Unknown,1664.5366834625004,1197.1698823987526,San Salvador,El Salvador,0,3,4.0,0.0,467.36680106374774
2011-10-11,Denmark,Portugal,Unknown,UEFA,1810.7585138844736,1941.7347072746156,Copenhagen,Denmark,0,3,2.0,1.0,-130.97619339014204
2011-10-11,France,Bosnia and Herzegovina,UEFA,UEFA,1876.1180385098733,1705.796701498139,Saint-Denis,France,0,3,1.0,1.0,170.32133701173416
2011-10-11,Georgia,Greece,Unknown,Unknown,1500.5297653947453,1821.9647529427368,Tbilisi,Georgia,0,3,1.0,2.0,-321.43498754799157
2011-10-11,Germany,Belgium,UEFA,UEFA,2098.4130186256893,1693.6981452831103,Düsseldorf,Germany,0,3,3.0,1.0,404.71487334257904
2011-10-11,Guatemala,Belize,Unknown,Unknown,1608.0340548437548,1297.326592303188,Guatemala City,Guatemala,0,3,3.0,1.0,310.7074625405669
2011-10-11,Haiti,Curaçao,CONCACAF,CONCACAF,1557.3152294654603,1233.0733926041985,Port-au-Prince,Haiti,0,3,2.0,2.0,324.24183686126185
2011-10-11,Hungary,Finland,Unknown,Unknown,1700.3410469236817,1613.759305937545,Budapest,Hungary,0,3,0.0,0.0,86.58174098613677
2011-10-11,Indonesia,Qatar,Unknown,AFC,1435.0136293842918,1579.545458548101,Jakarta,Indonesia,0,3,2.0,3.0,-144.5318291638091
2011-10-11,Iran,Bahrain,AFC,Unknown,1824.981674203711,1601.1262763346756,Tehran,Iran,0,3,6.0,0.0,223.85539786903541
2011-10-15,Grenada,Saint Vincent and the Grenadines,Unknown,Unknown,1345.07326588011,1397.1523870623032,St. George's,Grenada,0,3,1.0,1.0,-52.07912118219315
2011-11-11,Kuwait,Lebanon,Unknown,Unknown,1655.9146306011746,1348.175242536331,Kuwait City,Kuwait,0,3,0.0,1.0,307.7393880648435
2011-11-11,Lesotho,Burundi,Unknown,Unknown,1267.9409279958647,1361.197073541096,Maseru,Lesotho,0,3,1.0,0.0,-93.25614554523122
2011-11-11,Nicaragua,Dominica,Unknown,Unknown,1240.9467308337826,1226.1316423924245,Managua,Nicaragua,0,3,1.0,0.0,14.815088441358057
2011-11-11,Oman,Australia,Unknown,AFC,1599.2350690479875,1918.7733901557835,Muscat,Oman,0,3,1.0,0.0,-319.53832110779604
2011-11-11,Paraguay,Ecuador,CONMEBOL,CONMEBOL,1839.3865687389975,1808.9191140423056,Asunción,Paraguay,0,3,2.0,1.0,30.467454696691902
2011-11-11,Puerto Rico,Saint Lucia,Unknown,Unknown,1262.1535915275003,1217.362392445094,Bayamón,Puerto Rico,0,3,4.0,0.0,44.791199082406365
2011-11-11,Qatar,Indonesia,AFC,Unknown,1594.179336562071,1417.5631414231304,Doha,Qatar,0,3,4.0,0.0,176.6161951389406
2011-11-11,Saudi Arabia,Thailand,AFC,Unknown,1643.7566680939285,1554.0384441797016,Riyadh,Saudi Arabia,0,3,3.0,0.0,89.71822391422688
2011-11-11,Jordan,Singapore,AFC,Unknown,1685.1325226977242,1421.2662669824497,Amman,Jordan,0,3,2.0,0.0,263.8662557152745
2011-11-11,Seychelles,Kenya,Unknown,Unknown,1250.8905093965122,1417.0136068917684,Victoria,Seychelles,0,3,0.0,3.0,-166.12309749525616
2011-11-11,Saint Kitts and Nevis,Canada,Unknown,CONCACAF,1378.6720755338222,1684.517711950519,Basseterre,Saint Kitts and Nevis,0,3,0.0,0.0,-305.84563641669683
2011-11-11,Eswatini,DR Congo,Unknown,CAF,1250.4809390056082,1512.009852105254,Lobamba,Swaziland,0,3,1.0,3.0,-261.5289130996457
2011-11-11,Tajikistan,Japan,Unknown,AFC,1504.5481512734386,1914.3603542931116,Dushanbe,Tajikistan,0,3,0.0,4.0,-409.812203019673
2011-11-11,Turkey,Croatia,UEFA,UEFA,1789.0133833835987,1885.6867357180147,Istanbul,Turkey,0,3,0.0,3.0,-96.673352334416
2011-11-11,United Arab Emirates,South Korea,Unknown,AFC,1502.4335559353624,1864.266529743655,Dubai,United Arab Emirates,0,3,0.0,2.0,-361.83297380829254
2011-11-11,Uruguay,Chile,CONMEBOL,Unknown,1998.1813867583164,1919.042352714642,Montevideo,Uruguay,0,3,4.0,0.0,79.13903404367443
2011-11-11,Uzbekistan,North Korea,AFC,Unknown,1705.7532363045177,1597.7674814249865,Tashkent,Uzbekistan,0,3,1.0,0.0,107.98575487953121
2011-11-11,United States Virgin Islands,Curaçao,Unknown,CONCACAF,1116.049727100185,1249.872760435311,Frederiksted,United States Virgin Islands,0,3,0.0,3.0,-133.82303333512596
2011-11-11,Belize,Saint Vincent and the Grenadines,Unknown,Unknown,1292.170076193703,1399.893573854852,Belmopan,Belize,0,3,1.0,1.0,-107.72349766114917
2011-11-11,São Tomé and Príncipe,Congo,Unknown,Unknown,1303.2825316417416,1455.971346650506,São Tomé,São Tomé and Príncipe,0,3,0.0,5.0,-152.68881500876432
2011-11-11,Iraq,China PR,AFC,Unknown,1656.003110119625,1700.0438398432225,Doha,Qatar,1,3,1.0,0.0,-44.04072972359745
2011-11-11,Suriname,El Salvador,Unknown,Unknown,1401.5724897217317,1667.2933288445197,Paramaribo,Suriname,0,3,1.0,3.0,-265.720839122788
2011-11-11,Guyana,Trinidad and Tobago,Unknown,Unknown,1500.6245381384713,1601.305995261422,Providence,Guyana,0,3,2.0,1.0,-100.68145712295063
2011-11-11,Antigua and Barbuda,Haiti,Unknown,CONCACAF,1469.976935079272,1540.515861634348,St. John's,Antigua and Barbuda,0,3,1.0,0.0,-70.53892655507616
2011-11-11,Argentina,Bolivia,CONMEBOL,Unknown,1949.244228319253,1562.3700844024222,Buenos Aires,Argentina,0,3,1.0,1.0,386.8741439168307
2011-11-11,Bahrain,Iran,Unknown,AFC,1604.502631447893,1836.389278460956,Riffa,Bahrain,0,3,1.0,1.0,-231.88664701306288
2011-11-11,Bermuda,Barbados,Unknown,Unknown,1397.4362782450082,1338.69454954376,Hamilton,Bermuda,0,3,2.0,1.0,58.74172870124812
2011-11-11,Bosnia and Herzegovina,Portugal,UEFA,UEFA,1718.8283916492285,1919.9562839257692,Zenica,Bosnia and Herzegovina,0,3,0.0,0.0,-201.1278922765407
2011-11-11,Colombia,Venezuela,CONMEBOL,Unknown,1836.8436656589104,1771.3897878030857,Barranquilla,Colombia,0,3,1.0,1.0,65.45387785582466
2011-11-11,Comoros,Mozambique,Unknown,Unknown,1145.715644345092,1445.854673490399,Mitsamiouli,Comoros,0,3,0.0,1.0,-300.13902914530695
2011-11-11,Chad,Tanzania,Unknown,Unknown,1334.939328797092,1408.255980358722,N'Djamena,Chad,0,3,1.0,2.0,-73.3166515616299
2011-11-11,Guinea-Bissau,Togo,Unknown,Unknown,1350.0967499067606,1472.6435118755155,Bissau,Guinea-Bissau,0,3,1.0,1.0,-122.54676196875494
2011-11-11,Guatemala,Grenada,Unknown,Unknown,1613.1905709532398,1342.3320790875612,Guatemala City,Guatemala,0,3,3.0,0.0,270.8584918656786
2011-11-11,Czech Republic,Montenegro,UEFA,Unknown,1786.7668242606717,1632.056450003338,Prague,Czech Republic,0,3,2.0,0.0,154.71037425733357
2011-11-11,Estonia,Republic of Ireland,Unknown,Unknown,1547.6126496337597,1809.4837548245157,Tallinn,Estonia,0,3,0.0,4.0,-261.871105190756
2011-11-11,Equatorial Guinea,Madagascar,Unknown,Unknown,1346.866247467645,1346.127630286839,Malabo,Equatorial Guinea,0,3,2.0,0.0,0.738617180806159
2011-11-11,Dominican Republic,Cayman Islands,Unknown,Unknown,1359.204741560075,1194.4132370167335,San Cristóbal,Dominican Republic,0,3,4.0,0.0,164.7915045433415
2011-11-11,Djibouti,Namibia,Unknown,Unknown,1033.8722100051891,1394.1615713320357,Djibouti,Djibouti,0,3,0.0,4.0,-360.2893613268466
2011-11-11,Eritrea,Rwanda,Unknown,Unknown,1307.5669398013952,1406.991249315205,Asmara,Eritrea,0,3,1.0,1.0,-99.42430951380993
2011-11-12,Somalia,Ethiopia,Unknown,Unknown,1076.4068704551123,1423.2217696783869,Djibouti,Djibouti,1,3,0.0,0.0,-346.81489922327455
2011-11-14,Bermuda,Barbados,Unknown,Unknown,1408.8852678376102,1327.2455599511582,Hamilton,Bermuda,0,3,2.0,1.0,81.63970788645202
2011-11-14,Cayman Islands,Dominican Republic,Unknown,Unknown,1181.000633572451,1372.6173450043575,George Town,Cayman Islands,0,3,1.0,1.0,-191.61671143190642
2011-11-14,Puerto Rico,Saint Lucia,Unknown,Unknown,1284.871741028962,1194.6442429436322,Mayagüez,Puerto Rico,0,3,3.0,0.0,90.2274980853299
2011-11-15,Panama,Dominica,CONCACAF,Unknown,1737.9351799393012,1212.510402177053,Panama City,Panama,0,3,3.0,0.0,525.4247777622481
2011-11-15,Montenegro,Czech Republic,Unknown,UEFA,1620.8054783975472,1798.0177958664624,Podgorica,Montenegro,0,3,0.0,1.0,-177.21231746891522
2011-11-15,Mozambique,Comoros,Unknown,Unknown,1455.4589543222726,1136.111363513218,Maputo,Mozambique,0,3,4.0,1.0,319.3475908090545
2011-11-15,Portugal,Bosnia and Herzegovina,UEFA,UEFA,1914.293906787083,1724.4907687879145,Lisbon,Portugal,0,3,6.0,2.0,189.80313799916848
2011-11-15,Madagascar,Equatorial Guinea,Unknown,Unknown,1324.5902677535803,1368.4036100009034,Antananarivo,Madagascar,0,3,2.0,1.0,-43.813342247323135
2011-11-15,Namibia,Djibouti,Unknown,Unknown,1407.861996862934,1020.1717844742903,Windhoek,Namibia,0,3,4.0,0.0,387.69021238864354
